" Feature Name"|"Antarctica ID"|"Class"|"Latitude"|"Longitude"|"Elevation (m)"|"Decision Year"|"Date Last Modified"|
"Khufu Corrie"|"17487"|"Glacier"|"711900S"|"0681900W"|""|"01-JAN-1999"|"13-Aug-1999"
"Kichenside Glacier"|"7916"|"Glacier"|"674600S"|"0473600E"|""|"01-JAN-1965"|""
"Kiel Glacier"|"7922"|"Glacier"|"780800S"|"1541500W"|""|"01-JAN-1960"|""
"King Glacier"|"7958"|"Glacier"|"832900S"|"1701800E"|""|"01-JAN-1966"|""
"Kirk Glacier"|"7993"|"Glacier"|"720200S"|"1690900E"|""|"01-JAN-1970"|""
"Kirkby Glacier"|"7989"|"Glacier"|"704300S"|"1660900E"|""|"01-JAN-1964"|""
"Kirkpatrick Glacier"|"7995"|"Glacier"|"750900S"|"1360000W"|""|"01-JAN-1974"|""
"Kitticarrara Glacier"|"8014"|"Glacier"|"774300S"|"1630108E"|""|"01-JAN-1964"|""
"Kjerulf Glacier"|"8029"|"Glacier"|"542100S"|"0365100W"|""|"01-JAN-1963"|""
"Klebelsberg Glacier"|"8038"|"Glacier"|"672300S"|"0661900W"|""|"01-JAN-1956"|""
"Klein Glacier"|"8040"|"Glacier"|"864800S"|"1500000W"|""|"01-JAN-1967"|""
"Koch Glacier"|"8096"|"Glacier"|"642700S"|"0623000W"|""|"01-JAN-1960"|""
"Koerwitz Glacier"|"8104"|"Glacier"|"854200S"|"1542400W"|""|"01-JAN-1967"|""
"Koettlitz Glacier"|"8106"|"Glacier"|"781500S"|"1641500E"|""|"01-JAN-1947"|""
"Kohler Glacier"|"8110"|"Glacier"|"745500S"|"1134500W"|""|"01-JAN-1967"|""
"Koms Glacier"|"8131"|"Glacier"|"720300S"|"0251800E"|""|"01-JAN-1966"|""
"Kornicker Glacier"|"18871"|"Glacier"|"784300S"|"0843500W"|""|"01-NOV-2006"|""
"Korotkiy Glacier"|"19235"|"Glacier"|"725031S"|"0680919E"|""|"20-OCT-2009"|"07-Jan-2010"
"Kosco Glacier"|"8169"|"Glacier"|"842700S"|"1780000W"|""|"01-JAN-1962"|""
"Koski Glacier"|"8172"|"Glacier"|"851700S"|"1671500E"|""|"01-JAN-1966"|""
"Kovacs Glacier"|"8182"|"Glacier"|"831100S"|"0491500W"|""|""|""
"Krak Glacier"|"18550"|"Glacier"|"620600S"|"0582000W"|""|"01-JAN-2003"|""
"Krank Glacier"|"8196"|"Glacier"|"830800S"|"1620500E"|""|"01-JAN-1966"|""
"Krebs Glacier"|"8214"|"Glacier"|"643800S"|"0613100W"|""|"01-JAN-1965"|""
"Kreitzer Glacier"|"8218"|"Glacier"|"702200S"|"0723600E"|""|"01-JAN-1956"|""
"Kronshtadtskiy Glacier"|"19232"|"Glacier"|"714300S"|"0713500E"|""|"20-OCT-2009"|"07-Jan-2010"
"Krout Glacier"|"8252"|"Glacier"|"845300S"|"1721200W"|""|"01-JAN-1966"|""
"Kubitza Glacier"|"8266"|"Glacier"|"702400S"|"0631100W"|""|"01-JAN-1976"|""
"König Glacier"|"8142"|"Glacier"|"541000S"|"0364800W"|""|"01-JAN-1956"|""
"LaVergne Glacier"|"8599"|"Glacier"|"851900S"|"1704500W"|""|"01-JAN-1966"|""
"Lacroix Glacier"|"8349"|"Glacier"|"774000S"|"1623000E"|""|"01-JAN-1964"|"07-Mar-1997"
"Laird Glacier"|"8397"|"Glacier"|"845500S"|"1695500E"|""|"01-JAN-1966"|""
"Laizure Glacier"|"8400"|"Glacier"|"691500S"|"1580700E"|""|"01-JAN-1970"|""
"Lambert Glacier"|"8412"|"Glacier"|"710000S"|"0700000E"|""|"01-JAN-1961"|""
"Lammers Glacier"|"8421"|"Glacier"|"683700S"|"0661000W"|""|"01-JAN-1953"|""
"Lancing Glacier"|"8435"|"Glacier"|"542000S"|"0365600W"|""|"01-JAN-1963"|""
"Land Glacier"|"8442"|"Glacier"|"754000S"|"1414500W"|""|"01-JAN-1966"|""
"Landau Glacier"|"19185"|"Glacier"|"635316S"|"0591911W"|""|"04-MAY-2009"|"06-May-2009"
"Lange Glacier"|"8453"|"Glacier"|"620700S"|"0583000W"|""|"01-JAN-1960"|"18-Mar-1997"
"Langevad Glacier"|"8456"|"Glacier"|"730800S"|"1685000E"|""|"01-JAN-1969"|""
"Langflog Glacier"|"8460"|"Glacier"|"720600S"|"0041400E"|""|"01-JAN-1966"|""
"Langhovde Glacier"|"8463"|"Glacier"|"691300S"|"0394800E"|""|"01-JAN-1968"|""
"Langskavlen Glacier"|"8478"|"Glacier"|"720100S"|"0142900E"|""|"01-JAN-1966"|""
"Lann Glacier"|"8484"|"Glacier"|"711500S"|"1675400E"|""|"01-JAN-1970"|""
"Larsen Glacier"|"8531"|"Glacier"|"750600S"|"1622800E"|""|"01-JAN-1947"|""
"Larson Glacier"|"8546"|"Glacier"|"772800S"|"1540000W"|""|"01-JAN-1970"|""
"Las Palmas Glacier"|"18534"|"Glacier"|"624100S"|"0602500W"|""|"01-JAN-2003"|"04-Feb-2004"
"Lashly Glacier"|"8560"|"Glacier"|"775423S"|"1595106E"|""|"01-JAN-1961"|""
"Law Glacier"|"8606"|"Glacier"|"840500S"|"1610000E"|""|"01-JAN-1966"|""
"Lawrie Glacier"|"8615"|"Glacier"|"660400S"|"0643600W"|""|"01-JAN-1971"|""
"Laws Glacier"|"8616"|"Glacier"|"603800S"|"0453800W"|""|"01-JAN-1956"|""
"Lawson Glacier"|"19263"|"Glacier"|"722020S"|"1673646E"|""|"20-OCT-2009"|"07-Jan-2010"
"Laënnec Glacier"|"8357"|"Glacier"|"641200S"|"0621300W"|""|"01-JAN-1960"|""
"Le Couteur Glacier"|"8649"|"Glacier"|"844200S"|"1703000W"|""|"01-JAN-1966"|""
"Leander Glacier"|"8638"|"Glacier"|"715600S"|"1674100E"|""|"01-JAN-1962"|""
"Leap Year Glacier"|"8639"|"Glacier"|"714200S"|"1641500E"|""|"01-JAN-1964"|""
"Leay Glacier"|"8641"|"Glacier"|"651000S"|"0635700W"|""|"01-JAN-1971"|""
"Lee Glacier"|"18499"|"Glacier"|"811500S"|"1590700E"|""|"01-JAN-2003"|"22-Jan-2004"
"Leigh Hunt Glacier"|"8678"|"Glacier"|"850000S"|"1741000E"|""|"01-JAN-1966"|""
"Lennon Glacier"|"17316"|"Glacier"|"691200S"|"0715900W"|""|"01-JAN-1995"|"22-Sep-1998"
"Lennox-King Glacier"|"8710"|"Glacier"|"832500S"|"1680000E"|""|"01-JAN-1961"|""
"Lensen Glacier"|"8711"|"Glacier"|"721800S"|"1664800E"|""|"01-JAN-1964"|""
"Leonardo Glacier"|"8720"|"Glacier"|"644200S"|"0615800W"|""|"01-JAN-1965"|""
"Lepekhin Glacier"|"19231"|"Glacier"|"724300S"|"0695800E"|""|"20-OCT-2009"|"07-Jan-2010"
"Leppard Glacier"|"8737"|"Glacier"|"655800S"|"0623000W"|""|"01-JAN-1963"|""
"Lerchenfeld Glacier"|"8740"|"Glacier"|"775500S"|"0341500W"|""|""|""
"Lever Glacier"|"8762"|"Glacier"|"653000S"|"0634000W"|""|"01-JAN-1955"|""
"Leverett Glacier"|"8761"|"Glacier"|"853800S"|"1473500W"|""|"01-JAN-1947"|""
"Levko Glacier"|"18567"|"Glacier"|"722500S"|"0960200W"|""|"01-JAN-2003"|""
"Lewald Glacier"|"8766"|"Glacier"|"544500S"|"0355200W"|""|"01-JAN-1965"|""
"Lewis Glacier"|"8774"|"Glacier"|"674500S"|"0654000W"|""|"01-JAN-1952"|""
"Liadov Glacier"|"18805"|"Glacier"|"713200S"|"0734500W"|""|"01-JAN-2006"|""
"Lied Glacier"|"8809"|"Glacier"|"530900S"|"0732600E"|""|"01-JAN-1966"|""
"Lieske Glacier"|"8814"|"Glacier"|"800500S"|"1565000E"|""|"01-JAN-1965"|""
"Lilienthal Glacier"|"8818"|"Glacier"|"642100S"|"0604800W"|""|"01-JAN-1965"|""
"Lillie Glacier"|"8824"|"Glacier"|"704500S"|"1635500E"|""|"01-JAN-1964"|""
"Lillie Glacier Tongue"|"8825"|"Glacier"|"703400S"|"1634800E"|""|"01-JAN-1947"|""
"Lind Glacier"|"8847"|"Glacier"|"652300S"|"0640100W"|""|"01-JAN-1971"|""
"Linder Glacier"|"8845"|"Glacier"|"714100S"|"1630300E"|""|"01-JAN-1970"|""
"Line Glacier"|"8863"|"Glacier"|"725900S"|"1675000E"|""|"01-JAN-1970"|""
"Linehan Glacier"|"8864"|"Glacier"|"831500S"|"1624100E"|""|"01-JAN-1966"|"24-May-2001"
"Liotard Glacier"|"8883"|"Glacier"|"663700S"|"1393000E"|""|"01-JAN-1955"|""
"Lister Glacier"|"8897"|"Glacier"|"640500S"|"0621900W"|""|"01-JAN-1960"|""
"Lister Glacier"|"8898"|"Glacier"|"775900S"|"1630500E"|""|"01-JAN-1962"|""
"Liston Glacier"|"19429"|"Glacier"|"773914S"|"1610428E"|"1517"|"18-OCT-2011"|""
"Litz Glacier"|"18569"|"Glacier"|"720700S"|"0990400W"|""|"01-JAN-2003"|""
"Liv Glacier"|"8926"|"Glacier"|"845500S"|"1680000W"|""|"01-JAN-1947"|""
"Lliboutry Glacier"|"8938"|"Glacier"|"673000S"|"0664600W"|""|""|""
"Lobeck Glacier"|"19146"|"Glacier"|"771301S"|"1614654E"|""|"15-JAN-2008"|""
"Loftus Glacier"|"8964"|"Glacier"|"773241S"|"1624723E"|""|"01-JAN-1964"|""
"Logie Glacier"|"8965"|"Glacier"|"851800S"|"1752000W"|""|"01-JAN-1966"|""
"Long Glacier"|"8993"|"Glacier"|"723000S"|"0964300W"|""|"01-JAN-1968"|"28-Jan-2004"
"Lord Glacier"|"18351"|"Glacier"|"751200S"|"1384100W"|""|"01-JAN-2003"|""
"Lovejoy Glacier"|"9068"|"Glacier"|"704800S"|"1601000E"|""|"01-JAN-1964"|""
"Lowe Glacier"|"9072"|"Glacier"|"825800S"|"1602500E"|""|"01-JAN-1966"|""
"Lower Jaw Glacier"|"17245"|"Glacier"|"782200S"|"1625700E"|""|"01-JAN-1994"|"15-Jun-2008"
"Lowery Glacier"|"9079"|"Glacier"|"823500S"|"1631500E"|""|"01-JAN-1961"|""
"Lucas Glacier"|"9103"|"Glacier"|"540400S"|"0371800W"|""|"01-JAN-1953"|"07-Mar-1997"
"Lucchitta Glacier"|"18352"|"Glacier"|"742400S"|"0995600W"|""|"01-JAN-2003"|""
"Lucy Glacier"|"9111"|"Glacier"|"822400S"|"1582500E"|""|"01-JAN-1966"|""
"Ludeman Glacier"|"9112"|"Glacier"|"842700S"|"1724000E"|""|"01-JAN-1966"|""
"Ludvig Glacier"|"9113"|"Glacier"|"704500S"|"1660900E"|""|"01-JAN-1964"|""
"Lugger Glacier"|"18823"|"Glacier"|"765800S"|"1605000E"|""|"01-JAN-2006"|""
"Luke Glacier"|"9128"|"Glacier"|"654200S"|"0640200W"|""|"01-JAN-1955"|""
"Lunde Glacier"|"9143"|"Glacier"|"715300S"|"0061500E"|""|"01-JAN-1966"|""
"Lurabee Glacier"|"9149"|"Glacier"|"691500S"|"0633700W"|""|"01-JAN-1947"|""
"Lyell Glacier"|"9160"|"Glacier"|"541700S"|"0363700W"|""|"01-JAN-1953"|""
"MacKinnon Glacier"|"9238"|"Glacier"|"713200S"|"1631300E"|""|""|""
"MacNamara Glacier"|"9252"|"Glacier"|"842000S"|"0634000W"|""|"01-JAN-1968"|""
"Mackay Glacier"|"9219"|"Glacier"|"765800S"|"1620000E"|""|"01-JAN-1947"|""
"Mackay Glacier Tongue"|"9220"|"Glacier"|"765800S"|"1622000E"|""|""|""
"Mackellar Glacier"|"9227"|"Glacier"|"834700S"|"1671500E"|""|"01-JAN-1966"|""
"Mackenzie Glacier"|"9233"|"Glacier"|"641700S"|"0621600W"|""|"01-JAN-1960"|""
"Macy Glacier"|"9258"|"Glacier"|"624300S"|"0600900W"|""|"01-JAN-1960"|""
"Magura Glacier"|"18535"|"Glacier"|"624000S"|"0600000W"|""|"01-JAN-2003"|""
"Mahaffey Glacier"|"18572"|"Glacier"|"721800S"|"0962600W"|""|"01-JAN-2003"|""
"Maitland Glacier"|"9310"|"Glacier"|"684300S"|"0650000W"|""|"01-JAN-1953"|""
"Malpighi Glacier"|"9324"|"Glacier"|"641600S"|"0621500W"|""|"01-JAN-1960"|""
"Man-o-War Glacier"|"9357"|"Glacier"|"720400S"|"1680300E"|""|"01-JAN-1964"|""
"Manhaul Glacier"|"9347"|"Glacier"|"722400S"|"1694500E"|""|"01-JAN-1962"|""
"Manna Glacier"|"9352"|"Glacier"|"694500S"|"1594000E"|""|"01-JAN-1964"|""
"Manning Glacier"|"19240"|"Glacier"|"730933S"|"0681429E"|""|"20-OCT-2009"|"07-Jan-2010"
"Manuel Glacier"|"19262"|"Glacier"|"721853S"|"1671508E"|""|"20-OCT-2009"|"07-Jan-2010"
"Many Glaciers Pond"|"9363"|"Glacier"|"773553S"|"1631906E"|""|"01-JAN-1992"|""
"Mapple Glacier"|"9365"|"Glacier"|"652500S"|"0621500W"|""|"01-JAN-1964"|""
"Marchant Glacier"|"9374"|"Glacier"|"780600S"|"1620300E"|""|""|""
"Marchetti Glacier"|"19148"|"Glacier"|"770932S"|"1612942E"|""|"15-JAN-2008"|""
"Marck Glacier"|"18573"|"Glacier"|"721600S"|"0970200W"|""|"01-JAN-2003"|""
"Marin Glacier"|"9413"|"Glacier"|"760400S"|"1622200E"|""|"01-JAN-1964"|""
"Mariner Glacier"|"9406"|"Glacier"|"731500S"|"1673000E"|""|"01-JAN-1964"|""
"Mariner Glacier Tongue"|"9407"|"Glacier"|"732700S"|"1682000E"|""|"01-JAN-1969"|""
"Marr Glacier"|"9443"|"Glacier"|"774310S"|"1624419E"|""|"01-JAN-1964"|""
"Marret Glacier"|"9442"|"Glacier"|"662600S"|"1374400E"|""|"01-JAN-1955"|""
"Mars Glacier"|"9447"|"Glacier"|"715400S"|"0682300W"|""|"01-JAN-1955"|""
"Marsh Glacier"|"9458"|"Glacier"|"825200S"|"1583000E"|""|"01-JAN-1966"|""
"Marston Glacier"|"9465"|"Glacier"|"765400S"|"1623000E"|""|"01-JAN-1962"|""
"Martin Glacier"|"9485"|"Glacier"|"682900S"|"0665300W"|""|"01-JAN-1955"|""
"Mason Glacier"|"9521"|"Glacier"|"785300S"|"1614100E"|""|"01-JAN-1965"|""
"Massam Glacier"|"9527"|"Glacier"|"843300S"|"1751200W"|""|"01-JAN-1966"|""
"Massey Glacier"|"9529"|"Glacier"|"715300S"|"1682400E"|""|"01-JAN-1970"|""
"Matheson Glacier"|"9545"|"Glacier"|"704700S"|"0620500W"|""|"01-JAN-1953"|""
"Matterhorn Glacier"|"9562"|"Glacier"|"774003S"|"1622038E"|""|"01-JAN-1962"|""
"Matthes Glacier"|"9564"|"Glacier"|"673000S"|"0654000W"|""|"01-JAN-1952"|""
"Matthews Glacier"|"9565"|"Glacier"|"754500S"|"0653000W"|""|"01-JAN-1968"|""
"Matusevich Glacier"|"9573"|"Glacier"|"692000S"|"1572700E"|""|"01-JAN-1966"|""
"Matusevich Glacier Tongue"|"9574"|"Glacier"|"690500S"|"1571500E"|""|"01-JAN-1970"|""
"Maury Glacier"|"9587"|"Glacier"|"724200S"|"0614000W"|""|"01-JAN-1953"|""
"Mawson Glacier"|"9593"|"Glacier"|"761300S"|"1620500E"|""|""|""
"May Glacier"|"9609"|"Glacier"|"661300S"|"1303000E"|""|"01-JAN-1955"|""
"McArthur Glacier"|"9623"|"Glacier"|"712000S"|"0672900W"|""|"01-JAN-1976"|""
"McCance Glacier"|"9629"|"Glacier"|"664300S"|"0655500W"|""|"01-JAN-1964"|""
"McCann Glacier"|"9631"|"Glacier"|"713300S"|"1643300E"|""|"01-JAN-1970"|""
"McCarthy Glacier"|"9637"|"Glacier"|"860400S"|"1272400W"|""|"01-JAN-1967"|""
"McCarty Glacier"|"18574"|"Glacier"|"720600S"|"0992400W"|""|"01-JAN-2003"|""
"McClary Glacier"|"9649"|"Glacier"|"680400S"|"0670000W"|""|"01-JAN-1962"|""
"McCleary Glacier"|"9651"|"Glacier"|"793300S"|"1565000E"|""|"01-JAN-1965"|""
"McClinton Glacier"|"9653"|"Glacier"|"744000S"|"1140000W"|""|""|""
"McCraw Glacier"|"9662"|"Glacier"|"800700S"|"1563500E"|""|""|""
"McCuistion Glacier"|"9667"|"Glacier"|"844900S"|"1753000W"|""|"01-JAN-1966"|""
"McDermott Glacier"|"17248"|"Glacier"|"782000S"|"1620400E"|""|"01-JAN-1994"|"15-Jun-2008"
"McDonald Ice Rumples"|"9674"|"Glacier"|"752800S"|"0261800W"|""|"01-JAN-1965"|""
"McElroy Glacier"|"9683"|"Glacier"|"705800S"|"1665800E"|""|"01-JAN-1970"|""
"McGregor Glacier"|"9695"|"Glacier"|"850800S"|"1745000W"|""|"01-JAN-1966"|""
"McKellar Glacier"|"9707"|"Glacier"|"721200S"|"1670700E"|""|"01-JAN-1964"|""
"McKinnon Glacier"|"9721"|"Glacier"|"703800S"|"0674500E"|""|"01-JAN-1973"|""
"McLay Glacier"|"18502"|"Glacier"|"810200S"|"1584900E"|""|"01-JAN-2003"|""
"McLean Glacier"|"9729"|"Glacier"|"705900S"|"1644500E"|""|"01-JAN-1964"|""
"McLeod Glacier"|"9736"|"Glacier"|"604400S"|"0453800W"|""|"01-JAN-1970"|""
"McLeod Glacier"|"9737"|"Glacier"|"692200S"|"1582200E"|""|"01-JAN-1956"|""
"McLin Glacier"|"9741"|"Glacier"|"711200S"|"1632700E"|""|"01-JAN-1969"|""
"McMahon Glacier"|"9744"|"Glacier"|"704500S"|"1654500E"|""|"01-JAN-1964"|""
"McManus Glacier"|"17317"|"Glacier"|"692800S"|"0712700W"|""|"01-JAN-1995"|"22-Sep-1998"
"McMorrin Glacier"|"9747"|"Glacier"|"675900S"|"0671000W"|""|"01-JAN-1964"|""
"McNeile Glacier"|"9762"|"Glacier"|"635400S"|"0592600W"|""|"01-JAN-1953"|""
"Meander Glacier"|"9774"|"Glacier"|"731600S"|"1665500E"|""|"01-JAN-1967"|""
"Mefjell Glacier"|"9797"|"Glacier"|"715800S"|"0250000E"|""|"01-JAN-1966"|""
"Meiklejohn Glacier"|"9809"|"Glacier"|"703300S"|"0674400W"|""|"01-JAN-1955"|""
"Meinardus Glacier"|"9810"|"Glacier"|"732200S"|"0615500W"|""|"01-JAN-1953"|""
"Mellor Glacier"|"9835"|"Glacier"|"733000S"|"0663000E"|""|"01-JAN-1961"|""
"Melville Glacier"|"9841"|"Glacier"|"652800S"|"0621000W"|""|"01-JAN-1963"|""
"Mendeleyev Glacier"|"9849"|"Glacier"|"715500S"|"0143300E"|""|"01-JAN-1970"|""
"Mercury Glacier"|"9874"|"Glacier"|"713400S"|"0681400W"|""|"01-JAN-1955"|""
"Mercury Glacier"|"18824"|"Glacier"|"793400S"|"1571700E"|""|"01-JAN-2006"|""
"Meridian Glacier"|"9878"|"Glacier"|"684500S"|"0663700W"|""|"01-JAN-1962"|""
"Merrick Glacier"|"9882"|"Glacier"|"801300S"|"1585200E"|""|"01-JAN-1965"|""
"Mertz Glacier"|"9889"|"Glacier"|"673000S"|"1444500E"|""|"01-JAN-1947"|""
"Mertz Glacier Tongue"|"9890"|"Glacier"|"671000S"|"1453000E"|""|"01-JAN-1947"|""
"Meserve Glacier"|"9896"|"Glacier"|"773211S"|"1622127E"|""|"01-JAN-1962"|""
"Midship Glacier"|"9943"|"Glacier"|"765200S"|"1613000E"|""|"01-JAN-1993"|""
"Midway Glacier"|"9945"|"Glacier"|"721000S"|"1665000E"|""|"01-JAN-1964"|""
"Miers Glacier"|"9951"|"Glacier"|"780500S"|"1634000E"|""|"01-JAN-1960"|""
"Miethe Glacier"|"9954"|"Glacier"|"645600S"|"0630600W"|""|"01-JAN-1965"|""
"Mikado Glacier"|"9961"|"Glacier"|"695300S"|"0704000W"|""|""|""
"Mill Glacier"|"10006"|"Glacier"|"851000S"|"1683000E"|""|"01-JAN-1947"|""
"Miller Glacier"|"9991"|"Glacier"|"771123S"|"1615714E"|""|""|""
"Millett Glacier"|"10005"|"Glacier"|"703700S"|"0674000W"|""|"01-JAN-1955"|""
"Millington Glacier"|"10007"|"Glacier"|"843200S"|"1780000E"|""|"01-JAN-1966"|""
"Mime Glacier"|"10022"|"Glacier"|"773722S"|"1614610E"|""|"01-JAN-1976"|""
"Mincer Glacier"|"18576"|"Glacier"|"721000S"|"0975500W"|""|"01-JAN-2003"|""
"Mincey Glacier"|"10033"|"Glacier"|"845700S"|"1773000W"|""|"01-JAN-1962"|""
"Minerva Glacier"|"18825"|"Glacier"|"793412S"|"1571500E"|""|"01-JAN-2006"|""
"Minnesota Glacier"|"10041"|"Glacier"|"790000S"|"0830000W"|""|"01-JAN-1964"|""
"Mitchell Glacier"|"10079"|"Glacier"|"775730S"|"1631034E"|""|"01-JAN-1992"|""
"Mitterling Glacier"|"10090"|"Glacier"|"665000S"|"0641800W"|""|"01-JAN-1976"|""
"Mjell Glacier"|"10101"|"Glacier"|"720700S"|"0260600E"|""|"01-JAN-1966"|""
"Moa Glacier"|"17659"|"Glacier"|"774254S"|"1624726E"|""|"01-JAN-1998"|"15-Jun-2008"
"Moffett Glacier"|"10113"|"Glacier"|"855200S"|"1610000W"|""|"01-JAN-1950"|""
"Moider Glacier"|"10121"|"Glacier"|"674300S"|"0673800W"|""|""|"07-Mar-1997"
"Molle Glacier"|"10133"|"Glacier"|"673100S"|"0471000E"|""|"01-JAN-1965"|""
"Mollweide Glacier"|"10139"|"Glacier"|"775603S"|"1633934E"|""|"01-JAN-1993"|""
"Mondor Glacier"|"10153"|"Glacier"|"632800S"|"0570800W"|""|"01-JAN-1963"|""
"Montecchi Glacier"|"10177"|"Glacier"|"720400S"|"1673500E"|""|"01-JAN-1970"|""
"Montgolfier Glacier"|"10179"|"Glacier"|"644700S"|"0621500W"|""|"01-JAN-1965"|""
"Montgomerie Glacier"|"10180"|"Glacier"|"834700S"|"1665500E"|""|"01-JAN-1967"|""
"Montigny Glacier"|"10182"|"Glacier"|"710500S"|"1632400E"|""|"01-JAN-1970"|""
"Moody Glacier"|"10195"|"Glacier"|"843000S"|"1654800E"|""|"01-JAN-1966"|""
"Moran Glacier"|"10233"|"Glacier"|"691400S"|"0701600W"|""|""|""
"Morelli Glacier"|"10236"|"Glacier"|"725900S"|"1023800W"|""|"01-JAN-1968"|"28-Jan-2004"
"Morgan Glacier"|"19243"|"Glacier"|"731702S"|"0681718E"|""|"20-OCT-2009"|"07-Jan-2010"
"Morley Glacier"|"10258"|"Glacier"|"711200S"|"1624500E"|""|"01-JAN-1964"|""
"Morning Glacier"|"17249"|"Glacier"|"782734S"|"1634729E"|""|"01-JAN-1994"|"18-Jan-2010"
"Morris Glacier"|"10272"|"Glacier"|"540500S"|"0371400W"|""|"01-JAN-1953"|""
"Morris Glacier"|"10273"|"Glacier"|"844600S"|"1693000W"|""|"01-JAN-1966"|""
"Morrison Glacier"|"10282"|"Glacier"|"661000S"|"0633000W"|""|"01-JAN-1952"|""
"Morse Glacier"|"10296"|"Glacier"|"662100S"|"1300500E"|""|"01-JAN-1955"|"07-Mar-1997"
"Morton Glacier"|"10300"|"Glacier"|"831200S"|"1680000E"|""|"01-JAN-1966"|""
"Mosby Glacier"|"10303"|"Glacier"|"730900S"|"0614000W"|""|"01-JAN-1953"|""
"Moser Glacier"|"10309"|"Glacier"|"645100S"|"0622200W"|""|"01-JAN-1965"|""
"Moubray Glacier"|"10324"|"Glacier"|"715200S"|"1701800E"|""|"01-JAN-1962"|""
"Moubray Piedmont Glacier"|"10325"|"Glacier"|"715500S"|"1702000E"|""|"01-JAN-1962"|""
"Mouillard Glacier"|"10326"|"Glacier"|"641800S"|"0605300W"|""|"01-JAN-1965"|""
"Muck Glacier"|"10357"|"Glacier"|"843900S"|"1773000E"|""|"01-JAN-1966"|""
"Mulebreen"|"10368"|"Glacier"|"672800S"|"0592100E"|""|"01-JAN-1965"|""
"Mulock Glacier"|"10384"|"Glacier"|"790000S"|"1600000E"|""|"01-JAN-1961"|""
"Murphy Glacier"|"10410"|"Glacier"|"665400S"|"0662000W"|""|"01-JAN-1964"|""
"Murray Glacier"|"10421"|"Glacier"|"713900S"|"1700000E"|""|""|""
"Murrish Glacier"|"10427"|"Glacier"|"710200S"|"0614500W"|""|""|""
"Mushketov Glacier"|"10432"|"Glacier"|"712000S"|"0145500E"|""|"01-JAN-1970"|""
"Muus Glacier"|"10447"|"Glacier"|"712600S"|"0613600W"|""|"01-JAN-1976"|""
"Myers Glacier"|"10449"|"Glacier"|"721600S"|"1000700W"|""|"01-JAN-1960"|"28-Jan-2004"
"Müller Glacier"|"10378"|"Glacier"|"721600S"|"1662400E"|""|"01-JAN-1969"|""
"Nachtigal Glacier"|"10456"|"Glacier"|"542900S"|"0360900W"|""|"01-JAN-1972"|""
"Naess Glacier"|"10462"|"Glacier"|"702200S"|"0675500W"|""|"01-JAN-1955"|""
"Nameless Glacier"|"10471"|"Glacier"|"713800S"|"1701800E"|""|""|""
"Nascent Glacier"|"10504"|"Glacier"|"732200S"|"1673700E"|""|"01-JAN-1966"|""
"Nash Glacier"|"10506"|"Glacier"|"711500S"|"1681000E"|""|"01-JAN-1970"|""
"Nemesis Glacier"|"10585"|"Glacier"|"703200S"|"0673000E"|""|"01-JAN-1961"|""
"Nemo Glacier"|"10589"|"Glacier"|"674300S"|"0672200W"|""|""|""
"Neny Glacier"|"10594"|"Glacier"|"681500S"|"0662500W"|""|"01-JAN-1962"|""
"Neptune Glacier"|"10601"|"Glacier"|"714400S"|"0681700W"|""|"01-JAN-1955"|""
"Nereson Glacier"|"18353"|"Glacier"|"735600S"|"1242400W"|""|"01-JAN-2003"|""
"Neumayer Glacier"|"10626"|"Glacier"|"541500S"|"0364100W"|""|"01-JAN-1952"|""
"New Glacier"|"10653"|"Glacier"|"770200S"|"1622400E"|""|"01-JAN-1952"|""
"Newall Glacier"|"10641"|"Glacier"|"773216S"|"1623529E"|""|"01-JAN-1962"|""
"Newcomer Glacier"|"10648"|"Glacier"|"774700S"|"0852700W"|""|"01-JAN-1961"|""
"Newnes Glacier"|"10663"|"Glacier"|"714100S"|"1701400E"|""|""|""
"Nichols Snowfield"|"10692"|"Glacier"|"692500S"|"0710500W"|""|"01-JAN-1961"|""
"Nielsen Glacier"|"10704"|"Glacier"|"713100S"|"1694100E"|""|"01-JAN-1947"|""
"Nikitin Glacier"|"18806"|"Glacier"|"734800S"|"0753600W"|""|"01-JAN-2006"|""
"Nils Larsen Glacier"|"10731"|"Glacier"|"684400S"|"0903900W"|""|"01-JAN-1952"|""
"Nimitz Glacier"|"10735"|"Glacier"|"785500S"|"0851000W"|""|"01-JAN-1961"|""
"Nimrod Glacier"|"10737"|"Glacier"|"822100S"|"1630000E"|""|"01-JAN-1956"|""
"Ninnis Glacier"|"10740"|"Glacier"|"682200S"|"1470000E"|""|"01-JAN-1947"|""
"Ninnis Glacier Tongue"|"10742"|"Glacier"|"680500S"|"1474500E"|""|"01-JAN-1947"|""
"Nipe Glacier"|"10744"|"Glacier"|"715200S"|"0251500E"|""|"01-JAN-1966"|""
"Nishi-naga-iwa Glacier"|"10747"|"Glacier"|"683100S"|"0411800E"|""|"01-JAN-1968"|""
"Niépce Glacier"|"10709"|"Glacier"|"650700S"|"0632200W"|""|"01-JAN-1965"|""
"Nobile Glacier"|"10762"|"Glacier"|"643200S"|"0612800W"|""|"01-JAN-1965"|""
"Noble Glacier"|"10765"|"Glacier"|"620400S"|"0582600W"|""|"01-JAN-1960"|""
"Noll Glacier"|"10784"|"Glacier"|"693300S"|"1590900E"|""|"01-JAN-1970"|""
